3.86,328.57,72.08,-12.26
3.86,328.57,72.08,-12.26
3.87,329.45,71.97,-11.28
3.88,330.14,71.85,-11.28
3.89,330.14,71.73,-12.26
3.9,330.67,71.62,-11.77
3.91,331.02,71.5,-11.28
3.92,332.24,71.38,-11.28
3.93,332.85,71.27,-11.77
3.94,333.28,71.15,-11.77
3.95,333.89,71.03,-11.77
3.96,335.2,70.92,-11.77
3.97,336.25,70.8,-11.28
3.98,336.86,70.69,-11.77
3.99,336.86,70.57,-11.77
4,338.26,70.45,-11.77
4.01,338.95,70.34,-11.28
4.02,339.74,70.22,-10.79
4.03,340.53,70.11,-12.26
4.04,341.49,69.99,-11.28
4.05,342.01,69.88,-11.28
4.06,343.23,69.76,-11.77
4.07,342.88,69.65,-11.28
4.08,344.63,69.53,-11.28
4.09,344.54,69.42,-11.77
4.1,344.98,69.3,-11.77
4.11,345.94,69.19,-11.28
4.12,346.73,69.07,-11.77
4.13,347.34,68.96,-11.28
4.14,347.86,68.84,-11.77
4.15,348.47,68.73,-11.28
4.16,348.47,68.62,-11.28
4.17,349.61,68.5,-11.28
4.18,350.13,68.39,-11.28
4.18,350.13,68.39,-11.28
4.19,350.74,68.27,-11.77
4.2,351.53,68.16,-11.28
4.21,352.05,68.04,-11.77
4.22,352.23,67.93,-11.77
4.23,353.1,67.81,-11.77
4.24,354.33,67.69,-11.28
4.25,354.33,67.58,-12.26
4.26,355.46,67.46,-11.28
4.27,356.43,67.34,-11.28
4.28,357.12,67.23,-11.77
4.29,358.26,67.11,-11.28
4.3,358.44,67,-11.77
4.31,358.96,66.88,-11.28
4.32,360.01,66.77,-11.28
4.33,360.45,66.65,-11.77
4.34,361.23,66.54,-11.77
4.35,362.37,66.42,-11.28
4.36,362.11,66.31,-11.77
4.37,363.07,66.19,-11.77
4.38,364.38,66.07,-11.77
4.39,364.91,65.96,-11.28
4.4,365.43,65.84,-11.77
4.41,365.35,65.72,-11.77
4.42,366.05,65.61,-11.77
4.43,366.92,65.49,-11.28
4.44,367.8,65.38,-11.77
4.45,368.5,65.26,-11.28
4.46,368.67,65.15,-11.28
4.47,369.81,65.03,-11.28
4.48,370.77,64.92,-11.77
4.49,371.04,64.81,-11.28
4.5,371.74,64.69,-11.28
4.5,371.74,64.69,-11.28
4.51,372,64.58,-11.77
4.52,372.09,64.46,-10.79
4.53,373.05,64.35,-11.77
4.54,374.28,64.23,-11.77
4.55,374.36,64.12,-11.77
4.56,374.71,64,-11.28
4.57,375.5,63.89,-10.79
4.58,376.47,63.78,-11.77
4.59,376.9,63.67,-10.79
4.6,377.34,63.55,-11.28
4.61,377.6,63.44,-11.28
4.62,378.83,63.33,-11.77
4.63,379.53,63.21,-11.28
4.64,380.41,63.1,-11.28
4.65,380.41,62.99,-11.28
4.66,382.07,62.87,-11.28
4.67,381.99,62.76,-10.79
4.68,382.69,62.65,-11.28
4.69,383.3,62.54,-11.28
4.7,383.74,62.43,-10.79
4.71,384.7,62.32,-11.28
4.72,385.32,62.21,-11.28
4.73,385.4,62.1,-11.28
4.74,386.63,61.98,-10.79
4.75,386.72,61.87,-10.79
4.76,387.77,61.76,-11.28
4.77,388.12,61.65,-11.28
4.78,388.82,61.54,-11.28
4.79,389.53,61.43,-11.28
4.8,389.96,61.31,-11.28
4.81,390.75,61.2,-11.28
4.82,391.1,61.09,-11.28
4.82,391.1,61.09,-11.28
4.83,391.63,60.97,-11.77
4.84,392.16,60.86,-11.28
4.85,392.68,60.75,-11.28
4.86,393.12,60.63,-11.28
4.87,394.09,60.52,-10.79
4.88,394.7,60.41,-11.28
4.89,395.32,60.3,-11.28
4.9,395.58,60.19,-11.28
4.91,396.19,60.07,-11.28
4.92,396.46,59.96,-11.28
4.93,396.98,59.85,-10.79
4.94,398.12,59.74,-11.28
4.95,398.91,59.63,-10.79
4.96,399.09,59.52,-10.79
4.97,400.14,59.41,-11.28
4.98,400.67,59.3,-11.28
4.99,400.41,59.19,-11.28
5,401.81,59.08,-10.3
5.01,402.51,58.97,-11.28
5.02,402.69,58.86,-11.28
5.03,403.13,58.74,-11.28
5.04,403.92,58.63,-11.28
5.05,404.01,58.52,-11.77
5.06,405.41,58.4,-11.28
